user,items[0].itemName,items[1].itemName,items[2].itemName,items[3].itemName,items[4].itemName
817,Stew,Onion,Broccoli,Chocolate Bar,
817,Computer Mouse,Broccoli,Chocolate Bar,Onion,Keyboard
817,Onion,Keyboard,Chocolate Bar,Stew,Computer Mouse
818,Stew,Plate,,,
818,Table,,,,
818,Table,Computer Mouse,Chocolate Bar,Plate,Keyboard
818,Plate,Table,Computer Mouse,Keyboard,
818,Computer Mouse,Plate,Chocolate Bar,Table,
819,Broccoli,Chocolate Bar,Keyboard,Computer Mouse,Onion
819,Chocolate Bar,Computer Mouse,Keyboard,Onion,Stew
819,Keyboard,Onion,Chocolate Bar,Computer Mouse,Broccoli
819,Broccoli,Chocolate Bar,Onion,Keyboard,
819,Stew,,,,
820,Dog Food,Cat Food,,,
820,Table,Computer Mouse,Chocolate Bar,,
820,Dog Food,Horse,,,
820,Dog Food,Cat Food,Tucan,Dog,Horse
820,Cat,,,,
821,Table,Broccoli,Plate,Onion,Stew
821,Table,,,,
821,Table,Plate,Stew,Chocolate Bar,Onion
821,Onion,Table,,,
821,Chocolate Bar,Plate,Stew,Broccoli,
822,Table,Chocolate Bar,,,
822,Stew,,,,
822,Chocolate Bar,,,,
822,Chocolate Bar,Table,,,
822,Plate,Table,Onion,,
823,Plate,,,,
823,Plate,Table,Chocolate Bar,Broccoli,Stew
823,Table,Onion,,,
823,Table,Stew,,,
823,Table,Chocolate Bar,Onion,,
824,Stew,Computer Mouse,Chocolate Bar,Keyboard,
824,Broccoli,Chocolate Bar,Stew,Keyboard,
824,Computer Mouse,,,,
824,Keyboard,Stew,Chocolate Bar,Onion,
824,Broccoli,Chocolate Bar,Computer Mouse,Keyboard,
825,Plate,Computer Mouse,Keyboard,Chocolate Bar,
825,Table,Keyboard,Plate,Computer Mouse,Chocolate Bar
825,Table,Plate,Keyboard,Chocolate Bar,Computer Mouse
825,Plate,Keyboard,,,
825,Chocolate Bar,,,,
826,Computer Mouse,,,,
826,Table,Plate,Keyboard,Chocolate Bar,
826,Chocolate Bar,Table,Plate,,
826,Keyboard,Plate,Table,Computer Mouse,
826,Chocolate Bar,Computer Mouse,Table,Plate,Keyboard
827,Plate,,,,
827,Broccoli,Onion,Stew,,
827,Onion,Plate,Table,,
827,Broccoli,Plate,Table,Stew,
827,Plate,,,,
828,Computer Mouse,Chocolate Bar,,,
828,Chocolate Bar,Keyboard,Computer Mouse,,
828,Keyboard,Stew,Onion,,
828,Chocolate Bar,,,,
828,Computer Mouse,Keyboard,Onion,,
829,Dog Food,Dog,Horse,Cat Food,
829,Broccoli,Plate,Onion,Table,Chocolate Bar
829,Plate,,,,
829,Table,Plate,Broccoli,,
829,Onion,Chocolate Bar,Broccoli,Plate,
830,Onion,Computer Mouse,Chocolate Bar,Stew,
830,Broccoli,,,,
830,Stew,Computer Mouse,,,
830,Computer Mouse,Keyboard,Chocolate Bar,Stew,
830,Computer Mouse,,,,
831,Broccoli,Table,Chocolate Bar,,
831,Broccoli,Keyboard,Stew,,
831,Keyboard,Chocolate Bar,Computer Mouse,,
831,Keyboard,Broccoli,Chocolate Bar,Stew,Computer Mouse
831,Onion,Broccoli,Stew,,
832,Stew,,,,
832,Chocolate Bar,Stew,,,
832,Chocolate Bar,Computer Mouse,Onion,Keyboard,Stew
832,Table,Stew,Plate,,
832,Table,Stew,Onion,Chocolate Bar,Plate
833,Cat Food,Dog,Dog Food,Cat,Horse
833,Dog Food,Dog,Cat,Cat Food,Tucan
833,Dog,,,,
833,Cat,Dog,Cat Food,Dog Food,Tucan
833,Dog,Dog Food,,,
834,Computer Mouse,Table,Chocolate Bar,,
834,Stew,Onion,Broccoli,Plate,Chocolate Bar
834,Table,,,,
834,Computer Mouse,Table,Chocolate Bar,,
834,Computer Mouse,Table,Plate,,
835,Onion,Table,,,
835,Stew,Plate,Table,Onion,
835,Stew,,,,
835,Table,,,,
835,Table,,,,
836,Cat Food,,,,
836,Tucan,Cat,Dog,Cat Food,Dog Food
836,Cat Food,Tucan,Dog Food,,
836,Cat,,,,
836,Cat Food,Cat,,,
837,Onion,Broccoli,Stew,Chocolate Bar,Plate
837,Broccoli,Onion,Stew,Plate,
837,Table,Chocolate Bar,,,
837,Dog Food,Cat,Cat Food,,
837,Chocolate Bar,Table,,,
838,Table,Computer Mouse,Plate,Chocolate Bar,
838,Tucan,Horse,Cat Food,Dog,
838,Dog Food,Dog,,,
838,Horse,Cat Food,Tucan,,
838,Cat Food,Dog Food,,,
839,Onion,,,,
839,Stew,Table,,,
839,Onion,Stew,Table,Plate,
839,Plate,Chocolate Bar,Table,,
839,Stew,,,,
840,Plate,Broccoli,Onion,,
840,Plate,Onion,Chocolate Bar,Stew,Table
840,Chocolate Bar,Plate,Stew,Table,
840,Stew,Table,Plate,Chocolate Bar,Onion
840,Onion,Broccoli,Stew,Table,
841,Computer Mouse,Table,Plate,Chocolate Bar,
841,Tucan,Dog Food,,,
841,Tucan,Dog,Cat,,
841,Horse,Dog,Dog Food,Cat,Cat Food
841,Dog Food,Cat Food,Dog,,
842,Tucan,Dog Food,Cat Food,Cat,Dog
842,Tucan,Cat Food,Cat,Dog Food,Horse
842,Cat Food,Dog,Dog Food,Cat,Horse
842,Cat,Tucan,,,
842,Plate,Table,Stew,Onion,Broccoli
843,Stew,Broccoli,,,
843,Chocolate Bar,Stew,Computer Mouse,Keyboard,Onion
843,Onion,Table,,,
843,Table,Plate,,,
843,Table,Onion,Broccoli,Plate,Chocolate Bar
844,Cat,Cat Food,Dog Food,,
844,Chocolate Bar,Table,Stew,Plate,
844,Cat Food,Dog,Dog Food,Cat,Horse
844,Dog Food,Cat Food,Tucan,Cat,Dog
844,Dog,Dog Food,,,
845,Horse,Tucan,Cat Food,Dog,Dog Food
845,Cat Food,Dog,Dog Food,,
845,Dog Food,Cat Food,Cat,Tucan,Dog
845,Dog Food,Cat Food,Horse,Cat,Dog
845,Tucan,Cat,Dog,,
846,Cat Food,Dog,,,
846,Keyboard,Plate,,,
846,Computer Mouse,,,,
846,Computer Mouse,Plate,Table,Chocolate Bar,Keyboard
846,Keyboard,,,,
847,Horse,Dog,Cat Food,,
847,Horse,Tucan,,,
847,Dog Food,Cat,Cat Food,Dog,Horse
847,Cat Food,Horse,,,
847,Horse,Cat,Cat Food,Dog,
848,Table,Plate,Chocolate Bar,Onion,
848,Broccoli,Plate,Onion,,
848,Onion,,,,
848,Stew,Plate,,,
848,Broccoli,Table,Onion,Chocolate Bar,
849,Horse,Dog,Dog Food,,
849,Dog Food,Cat Food,Cat,Horse,
849,Dog Food,,,,
849,Dog Food,Dog,Cat,Cat Food,
849,Dog Food,Cat Food,Horse,Dog,
850,Onion,Table,,,
850,Stew,Chocolate Bar,Plate,Table,Broccoli
850,Stew,Chocolate Bar,Broccoli,Plate,
850,Table,Plate,,,
850,Plate,Onion,Stew,Table,
851,Computer Mouse,,,,
851,Dog Food,,,,
851,Chocolate Bar,Onion,Keyboard,Stew,
851,Onion,Keyboard,Chocolate Bar,Stew,
851,Chocolate Bar,Keyboard,Stew,Onion,
852,Dog,,,,
852,Plate,Broccoli,,,
852,Plate,Chocolate Bar,,,
852,Table,Plate,Onion,,
852,Broccoli,Stew,Table,Plate,
853,Plate,Table,Chocolate Bar,Computer Mouse,
853,Chocolate Bar,,,,
853,Keyboard,,,,
853,Chocolate Bar,Plate,Keyboard,,
853,Computer Mouse,,,,
854,Dog,Dog Food,Cat,Cat Food,
854,Cat,Dog,Tucan,,
854,Dog Food,Tucan,Dog,Cat,Cat Food
854,Tucan,Dog,Horse,Cat Food,
854,Tucan,Cat Food,Cat,Dog,
855,Plate,Chocolate Bar,,,
855,Computer Mouse,Keyboard,Chocolate Bar,Plate,
855,Computer Mouse,Plate,,,
855,Plate,Table,Chocolate Bar,Keyboard,Computer Mouse
855,Computer Mouse,Plate,Table,Chocolate Bar,Keyboard
856,Plate,Computer Mouse,Table,,
856,Table,Plate,Computer Mouse,,
856,Chocolate Bar,Computer Mouse,Table,Plate,Keyboard
856,Plate,,,,
856,Table,,,,
857,Onion,Plate,Table,Broccoli,
857,Plate,Chocolate Bar,Stew,,
857,Onion,Table,Plate,Chocolate Bar,Broccoli
857,Table,Onion,Broccoli,,
857,Chocolate Bar,Plate,Table,,
858,Plate,Table,Keyboard,,
858,Computer Mouse,Broccoli,Onion,,
858,Keyboard,Chocolate Bar,Plate,Table,Computer Mouse
858,Table,Chocolate Bar,Computer Mouse,Plate,Keyboard
858,Table,Keyboard,Computer Mouse,,
859,Onion,Broccoli,Plate,Stew,
859,Onion,Table,Stew,Plate,Broccoli
859,Stew,,,,
859,Plate,Stew,,,
859,Onion,Stew,Table,,
860,Chocolate Bar,Broccoli,Table,Plate,
860,Chocolate Bar,Stew,,,
860,Stew,,,,
860,Plate,Chocolate Bar,,,
860,Broccoli,Chocolate Bar,Plate,Table,
861,Stew,,,,
861,Stew,Keyboard,,,
861,Onion,Broccoli,,,
861,Onion,Broccoli,Computer Mouse,Chocolate Bar,Keyboard
861,Stew,,,,
862,Broccoli,Plate,,,
862,Onion,Chocolate Bar,Plate,Table,Broccoli
862,Cat,Cat Food,Dog Food,,
862,Chocolate Bar,Plate,Table,Stew,Onion
862,Broccoli,Table,,,
863,Chocolate Bar,Keyboard,Stew,Computer Mouse,Onion
863,Onion,Stew,Keyboard,Computer Mouse,Broccoli
863,Plate,Chocolate Bar,,,
863,Chocolate Bar,Computer Mouse,Onion,Stew,Broccoli
863,Onion,Keyboard,Computer Mouse,,
864,Stew,,,,
864,Stew,Table,Onion,,
864,Stew,Chocolate Bar,Onion,Plate,
864,Plate,Broccoli,Table,,
864,Plate,,,,
865,Cat,Tucan,Dog Food,Dog,Horse
865,Dog,Cat Food,Cat,Dog Food,Horse
865,Stew,Onion,,,
865,Cat,Dog Food,Horse,Dog,
865,Cat Food,Cat,Horse,Dog Food,Dog
866,Broccoli,Chocolate Bar,Computer Mouse,Onion,
866,Horse,Tucan,Cat Food,,
866,Broccoli,Onion,,,
866,Chocolate Bar,Stew,Keyboard,,
866,Chocolate Bar,Broccoli,Keyboard,Onion,Computer Mouse
867,Stew,,,,
867,Computer Mouse,Broccoli,Stew,Chocolate Bar,Onion
867,Chocolate Bar,Stew,Keyboard,Computer Mouse,Broccoli
867,Broccoli,Stew,Keyboard,,
867,Dog,Cat Food,Cat,Dog Food,Tucan
868,Dog,Dog Food,Cat Food,Horse,Tucan
868,Cat Food,Tucan,Cat,Dog,Dog Food
868,Cat,Dog Food,,,
868,Cat Food,,,,
868,Cat Food,Cat,Dog Food,Tucan,
869,Dog Food,Dog,Tucan,Cat Food,Cat
869,Plate,Chocolate Bar,,,
869,Cat Food,,,,
869,Plate,Chocolate Bar,Table,Computer Mouse,Keyboard
869,Horse,Cat Food,Dog Food,Cat,Tucan
870,Cat Food,,,,
870,Dog Food,Horse,Tucan,,
870,Chocolate Bar,,,,
870,Table,Keyboard,Chocolate Bar,,
870,Cat Food,Tucan,Dog,,
871,Cat Food,Dog,Tucan,,
871,Cat Food,Horse,Dog Food,,
871,Tucan,Cat,Dog Food,Horse,Dog
871,Dog,Tucan,,,
871,Dog,Cat Food,Cat,,
872,Horse,Dog Food,,,
872,Chocolate Bar,Onion,Stew,Keyboard,Computer Mouse
872,Plate,Table,Keyboard,Computer Mouse,
872,Chocolate Bar,Onion,Stew,,
872,Broccoli,Chocolate Bar,Stew,Computer Mouse,
873,Chocolate Bar,Computer Mouse,Keyboard,Table,Plate
873,Keyboard,,,,
873,Plate,,,,
873,Chocolate Bar,Plate,Table,Computer Mouse,Keyboard
873,Table,Chocolate Bar,Onion,,
874,Table,Chocolate Bar,,,
874,Computer Mouse,,,,
874,Keyboard,Table,Plate,Chocolate Bar,Computer Mouse
874,Plate,Table,Computer Mouse,Chocolate Bar,
874,Plate,Table,Keyboard,,
875,Plate,,,,
875,Plate,Table,Chocolate Bar,Stew,Onion
875,Plate,Table,Chocolate Bar,Broccoli,Stew
875,Onion,Chocolate Bar,Stew,Plate,Table
875,Stew,Table,Chocolate Bar,Onion,
876,Cat,Horse,Dog Food,Dog,Cat Food
876,Plate,Broccoli,Table,Chocolate Bar,Stew
876,Cat Food,Dog Food,Cat,Tucan,
876,Cat,Tucan,Dog Food,,
876,Tucan,Horse,Cat Food,Dog Food,Dog
877,Stew,Chocolate Bar,Table,,
877,Stew,Table,Plate,Chocolate Bar,
877,Chocolate Bar,Computer Mouse,,,
877,Broccoli,Keyboard,Stew,Chocolate Bar,
877,Onion,Chocolate Bar,Computer Mouse,,
878,Horse,Tucan,Dog,Dog Food,
878,Cat Food,Dog,,,
878,Horse,Dog,Dog Food,Cat Food,Cat
878,Horse,Cat Food,Dog,Dog Food,
878,Broccoli,Plate,Onion,Stew,
879,Stew,Table,Plate,Broccoli,
879,Stew,Broccoli,,,
879,Stew,Plate,Broccoli,,
879,Horse,Cat,Cat Food,,
879,Stew,Table,Plate,Broccoli,
880,Stew,,,,
880,Computer Mouse,Stew,Keyboard,Onion,Chocolate Bar
880,Computer Mouse,Chocolate Bar,Broccoli,Stew,
880,Broccoli,Computer Mouse,Keyboard,,
880,Keyboard,Broccoli,,,
881,Tucan,,,,
881,Cat Food,Tucan,Dog Food,Horse,Dog
881,Cat Food,Dog Food,Cat,,
881,Dog,Tucan,Cat Food,,
881,Cat Food,Cat,Tucan,,
882,Cat Food,Cat,Dog Food,Horse,Dog
882,Cat Food,,,,
882,Plate,,,,
882,Cat Food,Tucan,Dog,,
882,Dog,Tucan,,,
883,Plate,Table,Computer Mouse,Chocolate Bar,Keyboard
883,Table,,,,
883,Plate,,,,
883,Plate,Table,Computer Mouse,,
883,Chocolate Bar,Table,Computer Mouse,Keyboard,Plate
884,Cat,Horse,Tucan,Cat Food,Dog Food
884,Cat Food,Horse,Tucan,,
884,Tucan,Dog,Horse,Cat Food,Dog Food
884,Computer Mouse,Table,,,
884,Plate,Table,Chocolate Bar,Keyboard,
885,Onion,Chocolate Bar,Computer Mouse,Keyboard,Broccoli
885,Onion,Computer Mouse,Stew,Chocolate Bar,
885,Chocolate Bar,,,,
885,Table,,,,
885,Broccoli,Chocolate Bar,Computer Mouse,Keyboard,
886,Onion,Table,,,
886,Stew,,,,
886,Chocolate Bar,Table,Plate,Broccoli,Onion
886,Plate,Table,,,
886,Plate,,,,
887,Plate,Keyboard,Computer Mouse,,
887,Plate,Chocolate Bar,,,
887,Computer Mouse,Table,,,
887,Chocolate Bar,Table,Keyboard,,
887,Keyboard,Computer Mouse,,,
888,Chocolate Bar,,,,
888,Cat Food,,,,
888,Tucan,Cat Food,Cat,Dog Food,Dog
888,Dog Food,Tucan,,,
888,Dog Food,Horse,Tucan,Cat Food,
889,Cat Food,Dog,Horse,,
889,Stew,Table,Plate,,
889,Chocolate Bar,Plate,,,
889,Horse,Dog,Cat Food,,
889,Plate,Broccoli,Chocolate Bar,Table,
890,Horse,,,,
890,Tucan,,,,
890,Cat,Horse,Tucan,,
890,Cat Food,Horse,Dog Food,Cat,Dog
890,Table,Broccoli,Chocolate Bar,Onion,
891,Cat Food,,,,
891,Plate,Stew,Broccoli,,
891,Plate,Onion,Broccoli,,
891,Chocolate Bar,Plate,,,
891,Plate,Onion,,,
892,Table,,,,
892,Chocolate Bar,Broccoli,Onion,Computer Mouse,Stew
892,Computer Mouse,,,,
892,Plate,Chocolate Bar,Computer Mouse,,
892,Broccoli,Table,Stew,Onion,Plate
893,Horse,,,,
893,Horse,Dog Food,Cat Food,Dog,Cat
893,Cat,Tucan,Cat Food,Horse,Dog Food
893,Dog Food,,,,
893,Tucan,,,,
894,Onion,Chocolate Bar,Broccoli,,
894,Broccoli,Computer Mouse,Chocolate Bar,Stew,Keyboard
894,Chocolate Bar,Keyboard,Computer Mouse,Stew,Broccoli
894,Chocolate Bar,Keyboard,Onion,Broccoli,Stew
894,Onion,,,,
895,Chocolate Bar,,,,
895,Computer Mouse,,,,
895,Plate,Table,,,
895,Chocolate Bar,Computer Mouse,Stew,Keyboard,
895,Computer Mouse,,,,
896,Table,Plate,,,
896,Broccoli,Plate,,,
896,Broccoli,Chocolate Bar,Plate,Table,
896,Horse,,,,
896,Table,Stew,Plate,Broccoli,Onion
897,Chocolate Bar,Stew,Table,,
897,Plate,Table,Onion,,
897,Onion,Chocolate Bar,Plate,,
897,Chocolate Bar,,,,
897,Stew,,,,
898,Table,,,,
898,Table,Plate,Keyboard,,
898,Table,Plate,Onion,Chocolate Bar,Broccoli
898,Chocolate Bar,Stew,,,
898,Plate,,,,
899,Stew,Broccoli,,,
899,Plate,Stew,Broccoli,Chocolate Bar,Onion
899,Broccoli,Chocolate Bar,Computer Mouse,Onion,Keyboard
899,Chocolate Bar,,,,
899,Plate,Table,Onion,,
900,Chocolate Bar,Plate,Stew,,
900,Table,Chocolate Bar,Stew,Onion,
900,Stew,Broccoli,,,
900,Table,Plate,Stew,Chocolate Bar,Onion
900,Table,,,,
901,Dog Food,,,,
901,Dog,Horse,,,
901,Cat,Dog Food,Horse,Tucan,
901,Dog Food,,,,
901,Cat Food,Dog Food,Horse,,
902,Broccoli,Table,,,
902,Plate,Table,Broccoli,,
902,Plate,,,,
902,Stew,,,,
902,Chocolate Bar,Broccoli,,,
903,Horse,,,,
903,Dog Food,Cat Food,,,
903,Cat Food,Horse,Dog Food,Cat,Tucan
903,Cat,Dog Food,Tucan,Cat Food,
903,Tucan,,,,
904,Dog,,,,
904,Dog Food,Horse,Dog,Cat,Cat Food
904,Cat Food,Dog Food,Tucan,Dog,
904,Dog,Cat Food,,,
904,Cat Food,,,,
905,Cat Food,Horse,Cat,Tucan,
905,Horse,Cat Food,Dog,Dog Food,Cat
905,Cat,Cat Food,,,
905,Dog,Cat Food,,,
905,Cat Food,Dog Food,Dog,Cat,Tucan
906,Cat Food,Horse,Dog Food,,
906,Tucan,Cat,Dog Food,Horse,Cat Food
906,Table,Chocolate Bar,Computer Mouse,Plate,
906,Cat Food,Dog,Tucan,,
906,Cat,Tucan,Dog,Dog Food,Cat Food
907,Stew,,,,
907,Broccoli,,,,
907,Plate,Stew,Table,Chocolate Bar,
907,Table,,,,
907,Table,Broccoli,Plate,Chocolate Bar,Stew
908,Broccoli,,,,
908,Onion,Stew,Broccoli,Keyboard,
908,Stew,Computer Mouse,,,
908,Chocolate Bar,Onion,Computer Mouse,,
908,Computer Mouse,Chocolate Bar,,,
909,Tucan,Cat Food,Dog Food,Cat,
909,Horse,Dog,Dog Food,,
909,Dog Food,Cat Food,Cat,Horse,Tucan
909,Dog,Horse,,,
909,Cat Food,Dog Food,Tucan,Cat,
910,Chocolate Bar,Plate,Stew,Table,
910,Broccoli,Stew,Plate,Table,
910,Chocolate Bar,Table,Onion,Stew,Plate
910,Broccoli,,,,
910,Stew,Plate,Table,,
911,Chocolate Bar,,,,
911,Keyboard,Broccoli,Stew,Onion,Chocolate Bar
911,Broccoli,Keyboard,,,
911,Keyboard,,,,
911,Onion,Keyboard,Chocolate Bar,,
912,Onion,Stew,,,
912,Chocolate Bar,Stew,,,
912,Plate,Broccoli,Table,Stew,
912,Stew,,,,
912,Plate,Table,Onion,,
913,Plate,Table,,,
913,Broccoli,Table,Plate,Onion,Stew
913,Cat Food,Cat,Dog Food,,
913,Table,Onion,,,
913,Horse,,,,
914,Computer Mouse,Table,Plate,Chocolate Bar,Keyboard
914,Chocolate Bar,,,,
914,Table,,,,
914,Dog Food,Cat Food,,,
914,Chocolate Bar,Table,Plate,Keyboard,
915,Stew,Broccoli,Onion,,
915,Plate,Table,,,
915,Plate,Chocolate Bar,Table,Onion,Stew
915,Plate,Chocolate Bar,,,
915,Plate,Stew,,,
916,Table,Computer Mouse,Plate,Keyboard,
916,Tucan,Dog Food,,,
916,Dog,,,,
916,Cat Food,,,,
916,Cat Food,Cat,Dog Food,Horse,
917,Broccoli,Onion,,,
917,Onion,Table,Stew,,
917,Broccoli,Table,Chocolate Bar,Plate,Stew
917,Keyboard,Chocolate Bar,Broccoli,Computer Mouse,Onion
917,Stew,Broccoli,Table,Plate,Chocolate Bar
918,Chocolate Bar,,,,
918,Cat Food,Cat,Tucan,Dog,Dog Food
918,Horse,Cat Food,Dog Food,Tucan,
918,Dog Food,Cat Food,,,
918,Cat Food,Cat,Dog Food,Horse,Dog
919,Dog Food,Cat,,,
919,Cat,,,,
919,Cat,,,,
919,Cat,Dog Food,Cat Food,Tucan,
919,Cat Food,Cat,Dog,Tucan,
920,Table,,,,
920,Table,Stew,Chocolate Bar,Broccoli,Plate
920,Stew,,,,
920,Plate,Table,,,
920,Chocolate Bar,Broccoli,,,
921,Cat Food,Dog Food,Dog,Cat,
921,Dog Food,Dog,Cat Food,,
921,Cat Food,Dog Food,Cat,Dog,Horse
921,Dog Food,,,,
921,Tucan,Dog Food,Cat Food,Dog,Cat
922,Dog Food,Horse,Cat Food,Dog,Tucan
922,Tucan,Horse,,,
922,Cat Food,Dog Food,Horse,Tucan,Dog
922,Cat Food,Dog Food,Cat,,
922,Cat Food,Tucan,,,
923,Onion,,,,
923,Plate,Onion,Table,Broccoli,
923,Dog Food,Horse,Cat,,
923,Table,Plate,Chocolate Bar,,
923,Onion,Chocolate Bar,Stew,Broccoli,
924,Cat,Dog Food,Tucan,Dog,
924,Cat Food,Cat,Dog,,
924,Tucan,Dog,Dog Food,,
924,Dog Food,,,,
924,Dog,,,,
925,Plate,Chocolate Bar,Table,Keyboard,
925,Keyboard,Table,Chocolate Bar,,
925,Chocolate Bar,Table,Computer Mouse,Plate,Keyboard
925,Plate,Onion,Stew,Table,Chocolate Bar
925,Table,Keyboard,Chocolate Bar,Plate,Computer Mouse
926,Plate,Table,Onion,Stew,Chocolate Bar
926,Dog,Horse,Tucan,Dog Food,
926,Cat Food,Cat,Dog Food,Tucan,Dog
926,Cat Food,Tucan,,,
926,Cat Food,Cat,Tucan,Horse,Dog Food
927,Table,Plate,Broccoli,Onion,Chocolate Bar
927,Table,Stew,,,
927,Plate,Stew,Onion,Table,
927,Computer Mouse,Plate,Table,,
927,Broccoli,,,,
928,Table,Stew,Plate,,
928,Stew,Table,Broccoli,,
928,Broccoli,Stew,Onion,,
928,Broccoli,Plate,Table,,
928,Keyboard,Computer Mouse,Chocolate Bar,Plate,Table
929,Dog Food,Cat Food,Cat,Dog,
929,Cat Food,Cat,Dog Food,Horse,
929,Horse,Dog Food,Tucan,,
929,Dog Food,,,,
929,Dog,Cat,Tucan,Dog Food,Horse
930,Dog Food,Horse,Cat Food,,
930,Computer Mouse,Chocolate Bar,Plate,Table,Keyboard
930,Onion,,,,
930,Cat Food,Dog,Tucan,,
930,Dog,Dog Food,Tucan,Horse,
931,Dog Food,Dog,Cat Food,Tucan,
931,Dog,Dog Food,Cat Food,Tucan,Horse
931,Chocolate Bar,Plate,Table,Broccoli,Stew
931,Tucan,Cat Food,,,
931,Dog Food,Horse,Dog,Cat,
932,Plate,Table,,,
932,Chocolate Bar,,,,
932,Plate,Stew,Broccoli,,
932,Cat Food,Dog,Tucan,,
932,Plate,Table,Stew,Onion,Broccoli
933,Chocolate Bar,Keyboard,Computer Mouse,Broccoli,
933,Keyboard,Chocolate Bar,Onion,Stew,
933,Chocolate Bar,Broccoli,Onion,Computer Mouse,Stew
933,Stew,Chocolate Bar,Onion,Computer Mouse,Keyboard
933,Broccoli,Chocolate Bar,Computer Mouse,Onion,
934,Table,Chocolate Bar,Plate,Keyboard,
934,Chocolate Bar,,,,
934,Computer Mouse,,,,
934,Keyboard,Computer Mouse,,,
934,Table,Keyboard,Computer Mouse,,
935,Cat,,,,
935,Dog Food,Dog,Cat,Horse,
935,Cat Food,,,,
935,Dog Food,Cat Food,Horse,,
935,Dog Food,Cat Food,,,
936,Chocolate Bar,Table,Broccoli,Plate,
936,Table,Broccoli,Chocolate Bar,Plate,Stew
936,Broccoli,,,,
936,Table,,,,
936,Computer Mouse,Plate,,,
937,Plate,Chocolate Bar,Stew,,
937,Table,Plate,,,
937,Computer Mouse,Chocolate Bar,Plate,Table,
937,Table,Chocolate Bar,Plate,Keyboard,Computer Mouse
937,Plate,Table,Keyboard,Chocolate Bar,
938,Cat Food,Horse,,,
938,Dog Food,Cat,Cat Food,Horse,
938,Dog,Tucan,Cat Food,,
938,Cat Food,,,,
938,Dog,Horse,Cat Food,Dog Food,
939,Computer Mouse,Table,,,
939,Plate,Keyboard,Table,,
939,Chocolate Bar,Table,Keyboard,,
939,Plate,Onion,Chocolate Bar,,
939,Plate,,,,
940,Cat Food,Dog,Dog Food,Horse,
940,Tucan,Cat,Cat Food,Dog Food,Horse
940,Dog Food,Horse,Cat,Tucan,Cat Food
940,Cat,Dog Food,Cat Food,,
940,Cat Food,Dog,,,
941,Chocolate Bar,,,,
941,Computer Mouse,,,,
941,Chocolate Bar,Onion,,,
941,Table,Plate,Chocolate Bar,Onion,Stew
941,Computer Mouse,,,,
942,Onion,,,,
942,Plate,Broccoli,Table,,
942,Onion,Plate,Stew,,
942,Dog Food,Cat Food,,,
942,Table,Plate,,,
943,Horse,Cat,Cat Food,Tucan,
943,Tucan,Cat Food,Horse,Dog Food,Cat
943,Onion,Table,,,
943,Chocolate Bar,,,,
943,Dog,Cat Food,Cat,,
944,Cat,,,,
944,Dog,Cat,Cat Food,Horse,
944,Cat Food,Dog Food,,,
944,Tucan,Horse,Cat Food,,
944,Cat Food,Dog Food,Cat,,
945,Table,Plate,Chocolate Bar,Broccoli,
945,Dog Food,,,,
945,Table,Chocolate Bar,Plate,Computer Mouse,Keyboard
945,Horse,Cat Food,,,
945,Cat Food,,,,
946,Onion,Stew,Computer Mouse,Keyboard,
946,Keyboard,Chocolate Bar,,,
946,Dog Food,Cat Food,Dog,Tucan,
946,Tucan,Dog,,,
946,Computer Mouse,Keyboard,Chocolate Bar,,
947,Plate,Table,Chocolate Bar,Stew,
947,Plate,Onion,Table,Broccoli,
947,Onion,Table,Stew,,
947,Table,Plate,Chocolate Bar,Broccoli,
947,Stew,Plate,Onion,Table,
948,Computer Mouse,Chocolate Bar,Table,,
948,Keyboard,,,,
948,Plate,Chocolate Bar,Computer Mouse,,
948,Plate,Computer Mouse,,,
948,Keyboard,Plate,Table,Computer Mouse,Chocolate Bar
949,Table,Plate,Computer Mouse,Chocolate Bar,
949,Onion,Plate,Table,Chocolate Bar,
949,Chocolate Bar,,,,
949,Onion,,,,
949,Plate,Table,Stew,,
950,Cat,Cat Food,,,
950,Table,Plate,Stew,,
950,Dog Food,Cat Food,Horse,Dog,
950,Dog Food,,,,
950,Cat,Tucan,Cat Food,Horse,Dog
951,Table,Stew,,,
951,Plate,Onion,Chocolate Bar,Table,
951,Chocolate Bar,Table,,,
951,Chocolate Bar,,,,
951,Dog Food,,,,
952,Horse,Dog Food,,,
952,Chocolate Bar,Table,Onion,Stew,Plate
952,Cat Food,Tucan,Dog Food,Dog,Cat
952,Tucan,Dog,,,
952,Dog Food,Cat Food,Dog,Horse,Cat
953,Keyboard,,,,
953,Chocolate Bar,Broccoli,Computer Mouse,Onion,
953,Keyboard,Broccoli,Computer Mouse,,
953,Chocolate Bar,,,,
953,Stew,,,,
954,Computer Mouse,Stew,Chocolate Bar,,
954,Computer Mouse,Stew,Keyboard,,
954,Onion,Broccoli,,,
954,Computer Mouse,Broccoli,,,
954,Stew,,,,
955,Cat Food,Dog,,,
955,Cat,Cat Food,Dog,,
955,Dog Food,,,,
955,Cat Food,Dog Food,Dog,Cat,
955,Tucan,Dog,,,
956,Table,Onion,Chocolate Bar,,
956,Plate,Onion,Stew,,
956,Stew,Plate,Table,Chocolate Bar,
956,Broccoli,Plate,,,
956,Plate,,,,
957,Broccoli,Stew,Keyboard,Computer Mouse,
957,Horse,Dog,Cat,,
957,Broccoli,,,,
957,Chocolate Bar,Keyboard,Onion,Stew,Computer Mouse
